,LATITUDE,LONGITUDE
555040,41.943657755289365,-87.7765660444326
555041,41.991684554058104,-87.74522010733128
555042,41.785557488373605,-87.64629289991274
555043,41.96052585049671,-87.77105617310644
555044,41.75765655981448,-87.6443700572495
555045,41.8656758723776,-87.625943531346
555046,42.01763748293409,-87.81403853358673
555047,41.77507039502614,-87.60574987806696
555048,41.775096645838076,-87.60331499249142
555049,41.775121913599186,-87.6009119434972
555050,41.815866146372045,-87.67829335003586
555051,41.798160699911115,-87.7603538320081
555052,41.73526370000316,-87.71887113292637
555053,42.01853915376413,-87.7018115067653
555054,41.917667209409984,-87.68947138298417
555055,41.7827869616706,-87.6987068813023
555056,41.88199989342364,-87.62441163482313
555057,41.99682529153957,-87.79965081003441
555058,41.981196202573976,-87.78686998710785
555059,41.78117120079901,-87.68372698896776
555060,41.79242577857389,-87.78317609026391
555061,41.838874832357966,-87.72088784571989
555062,41.735513804087546,-87.68979375120661
555063,41.82144516493189,-87.64601599533651
555064,41.77550575851762,-87.68369146200213
555065,41.87027195154949,-87.71325335765175
555066,41.87085017660807,-87.71327325502537
555067,41.962058605158056,-87.6463896179435
555068,41.78953311558212,-87.72291384648143
555069,41.933552735237996,-87.63640530975292
555070,41.77756713744521,-87.78120105390494
555071,41.83888803367989,-87.72114133330288
555072,41.83887504563037,-87.72181551972851
555073,41.83887817639487,-87.72164780335605
555074,41.83888459260075,-87.72131020779186
555075,41.838873986254065,-87.72190000906706
555076,41.94597586052369,-87.68323574788666
555077,41.802229654691686,-87.72692874572641
555078,41.80222202691596,-87.72757079694864
555079,41.95544450766908,-87.75126057809155
555080,41.759368396460275,-87.66378571586739
555081,41.95779596404749,-87.75381263547277
555082,41.80365294332281,-87.60658632741745
555083,41.802548016505426,-87.60656337781782
555084,41.97615972685202,-87.7517408581865
555085,41.91541948935644,-87.7114524262348
555086,41.93108828092163,-87.71702829920883
555087,41.75513490523743,-87.70060893845532
555088,41.770772344627595,-87.64421059232748
555089,41.869204306544255,-87.73032048256762
555090,41.69415382774192,-87.72030170371951
555091,41.867875451115644,-87.7302737890078
555092,41.92340581071836,-87.68768523072235
555093,41.973546882270654,-87.73449312887436
555094,41.975085861175145,-87.79743255157119
555095,41.996648673764334,-87.72629688398895
555096,41.980616693316115,-87.71595369367748
555097,41.86614638227039,-87.72026804100348
555098,41.98104542860777,-87.83436779577394
555099,41.779635892004045,-87.71257751830332
555100,41.841779802600215,-87.63555428353003
555101,41.75073062994729,-87.63202263906332
555102,41.83887976246526,-87.72156328844935
555103,41.965808902183795,-87.64527728337593
555104,41.80157060697371,-87.725706211554
555105,41.80345299550161,-87.72698347831827
555106,41.937110901019395,-87.74694017304817
555107,41.9553952696652,-87.75120000972278
555108,41.780499387275526,-87.6060786487236
555109,41.865837437713644,-87.77399644503143
555110,41.93141405084321,-87.74740230667558
555111,41.70457837523142,-87.60608420947291
555112,41.79650366271293,-87.72187875116909
555113,41.70457837523142,-87.60608420947291
555114,41.938208947168846,-87.73614626193554
555115,41.72197046522736,-87.60334804007711
555116,41.7576110609166,-87.64679658303169
555117,41.82637336597281,-87.69485924085687
555118,41.8122769787028,-87.65538973549226
555119,41.864999166355204,-87.66899635140759
555120,41.66642454829175,-87.63174570676632
555121,41.8085606351566,-87.66146384429459
555122,41.99812518794332,-87.79294380366846
555123,41.99733507694804,-87.79409780320405
555124,41.92946075454145,-87.70827491636378
555125,41.65937689652524,-87.57880994889193
555126,41.67959829447951,-87.64211280852993
555127,41.916202118840225,-87.79463628298176
555128,41.82400241166334,-87.61248775281
555129,41.780973736427974,-87.68505505064121
555130,41.755178528007434,-87.7026957105016
555131,41.936907292842434,-87.74584882530573
555132,41.98098496614028,-87.78762425183928
555133,41.81672938674739,-87.74353671247593
555134,41.81672938674739,-87.74353671247593
555135,41.921287676005534,-87.79413205439467
555136,41.86588237912106,-87.6250926604812
555137,41.96928546573356,-87.75980630842182
555138,41.96339744087008,-87.762589322642
555139,41.77261438757119,-87.64264838359257
555140,41.96515165228797,-87.77731957599907
555141,41.975711595212644,-87.7939977969734
555142,41.77535594616299,-87.69344232203535
555143,41.82257678753413,-87.70459757276419
555144,41.9582480096017,-87.64591123908687
555145,41.9584382020062,-87.72638577876583
555146,41.958033269601394,-87.72666840332575
555147,41.95776107956246,-87.7263656453071
555148,41.87206239190563,-87.75490424575888
555149,41.9666228387913,-87.77737583649203
555150,41.77712469993393,-87.71084290472545
555151,41.794878221573974,-87.60636581430401
555152,41.78117627283321,-87.68497530090654
555153,41.96089973950252,-87.75453250358117
555154,41.81720209782189,-87.74353619264873
555155,41.95531608305377,-87.73195277484831
555156,41.9666228387913,-87.77737583649203
555157,41.79527250565286,-87.60638770084324
555158,41.884327043037636,-87.76347615644661
555159,41.779226920692565,-87.67405273137855
555160,41.85379379378328,-87.70516550160116
555161,41.99318821998367,-87.78739520570628
555162,41.77245198459829,-87.64044091165533
555163,41.77245198459829,-87.64044091165533
555164,41.980968056682684,-87.78770426291712
555165,41.94598905870282,-87.77665992096883
555166,41.735498444585254,-87.69069482961693
555167,41.74565617149068,-87.72691545732236
555168,41.96420166184094,-87.77038588932236
555169,41.975760959521644,-87.77832526825762
555170,41.97670719183307,-87.65044158457148
555171,41.93149096758455,-87.7464459493791
555172,41.99213971605853,-87.78569868568128
555173,41.75252435741932,-87.71058474434439
555174,41.969880014962406,-87.73478517532017
555175,41.88676917698199,-87.74535561598768
555176,41.735471639920455,-87.69239765408295
555177,41.97248936694202,-87.84667045175286
555178,41.85783280702703,-87.63393186025202
555179,41.9721364165055,-87.78800437277786
555180,41.969470097000816,-87.78663858991823
555181,41.865837437713644,-87.77399644503143
555182,41.81128664727795,-87.73105647147105
555183,41.74501017741199,-87.68184468498322
555184,41.74468501722549,-87.60854205842361
555185,41.74933900008239,-87.72205209091501
555186,41.951411969581976,-87.76950563570827
555187,41.872867186119024,-87.73506269575954
555188,41.969844368688015,-87.75772271314237
555189,41.81672938674739,-87.74353671247593
555190,41.957793296820505,-87.75403363770937
555191,41.851962865837045,-87.68249752819632
555192,41.97248936694202,-87.84667045175286
555193,41.97248936694202,-87.84667045175286
555194,41.97248936694202,-87.84667045175286
555195,41.90917951512804,-87.79154643108208
555196,41.93348529691661,-87.74407189959562
555197,41.94863676544145,-87.64329880958384
555198,41.838874832357966,-87.72088784571989
555199,41.97410479692651,-87.78684149576212
555200,41.77853807106597,-87.74235587842034
555201,41.792470366846864,-87.78178536232154
555202,41.791806564756605,-87.70357040886249
555203,41.78689549043512,-87.64754714340546
555204,41.860601090054274,-87.7251526692656
555205,41.85195931096943,-87.68273241571093
555206,41.962058605158056,-87.6463896179435
555207,41.84809267734829,-87.6352959814788
555208,41.96986228707532,-87.73286519841598
555209,41.9283327258408,-87.72702788625642
555210,41.839188690728854,-87.70294455771268
555211,41.92106274495642,-87.79469184904991
555212,41.92106274495642,-87.79469184904991
555213,41.90916872590108,-87.79235891787728
555214,41.85484944416121,-87.69569320475945
555215,41.807530372894064,-87.7432968212423
555216,41.772664037825024,-87.63971213431181
555217,41.93865818141222,-87.73616194490386
555218,41.787240178578685,-87.62636282061173
555219,41.9894114954421,-87.66981912469721
555220,41.97248936694202,-87.84667045175286
555221,41.86566585107492,-87.62490792977293
555222,41.74430220728845,-87.6146359377618
555223,41.945879675590994,-87.77662742093737
555224,41.77880352841229,-87.72043298462513
555225,41.94635336469272,-87.78125088297367
555226,41.74581637681214,-87.72641776524712
555227,41.878049842503025,-87.6298403049682
555228,41.78811310148452,-87.69397914123905
555229,41.80888338100966,-87.71979606381632
555230,41.67546929659017,-87.63566646452469
555231,41.823549022986455,-87.70844446296397
555232,41.78446823434962,-87.69387741165258
555233,41.879780865888435,-87.68387271505556
555234,41.761838594923525,-87.74196359521335
555235,41.80797720265945,-87.72344285522732
555236,41.79735546160661,-87.68643127887381
555237,41.80580631561924,-87.70403437481077
555238,41.751935634064296,-87.62672778501347
555239,41.972190949909056,-87.79586670112258
555240,41.755178528007434,-87.7026957105016
555241,41.85968768714638,-87.6687342913826
555242,41.946794878027355,-87.78127034743551
555243,41.809621910024454,-87.60671399271952
555244,41.838874832357966,-87.72088784571989
555245,41.944223140950825,-87.71984855068779
555246,41.9454011539632,-87.72381554738955
555247,41.83507788953282,-87.7170385722888
555248,41.83531540909856,-87.71569872088128
555249,41.835095894234044,-87.71570278277756
555250,41.835057660764534,-87.71813928941637
555251,41.83525542794892,-87.71936658614572
555252,41.92828113246998,-87.72335933985626
555253,41.78117627283321,-87.68497530090654
555254,41.78783256329261,-87.72626565664271
555255,41.870771205454844,-87.71297684144493
555256,41.870771205454844,-87.71297684144493
555257,41.852329338825335,-87.70390959502997
555258,41.85366616216818,-87.71161954269894
555259,41.85786177817472,-87.63198658538265
555260,41.76580634699992,-87.724472024686
555261,41.983515745380714,-87.81697905827936
555262,41.838669119503024,-87.72210260840681
555263,41.835057660764534,-87.71813928941637
555264,41.83529912722812,-87.71692201853928
555265,41.926523807700036,-87.7171038973814
555266,41.98178456441164,-87.77314547984673
555267,41.97234362568479,-87.78808739314918
555268,41.946642015010575,-87.7147140159643
555269,41.663275502900845,-87.63795997675527
555270,41.84858399127089,-87.67560208571413
555271,41.96833788426646,-87.84639490537765
555272,41.9458132146695,-87.77665216156436
555273,41.865674585996935,-87.6241959674603
555274,41.97007556590489,-87.73709981792219
555275,41.98995978403669,-87.669847074172
555276,41.977732883485274,-87.85941368290291
555277,41.931228790439185,-87.76639171926588
555278,41.836505559946964,-87.63420880956483
555279,41.879793871713936,-87.68378189361314
555280,41.748364413755155,-87.66959831986853
555281,41.995636347404925,-87.79049309916876
555282,41.81747420018295,-87.68425904585186
555283,41.96947038517351,-87.76230528750645
555284,41.802279688919725,-87.61122689136467
555285,41.9294910812161,-87.73966906788235
555286,41.87085017660807,-87.71327325502537
555287,41.8000759355579,-87.7527923650008
555288,42.00126466827806,-87.77309030655056
555289,41.968333701438105,-87.7091237599658
555290,41.982942073778474,-87.78205414627242
555291,41.74473532034256,-87.67314924798788
555292,41.96420166184094,-87.77038588932236
555293,41.94313707573104,-87.77627575670809
555294,41.84618413704935,-87.64208938454763
555295,41.78054568420083,-87.71559665379715
555296,41.74844957198902,-87.60894181872222
555297,41.945871687555496,-87.77665482915609
555298,41.933552735237996,-87.63640530975292
555299,41.9827950121806,-87.77688604560073
555300,41.975760959521644,-87.77832526825762
555301,41.96089973950252,-87.75453250358117
555302,41.80333832466534,-87.58176386253174
555303,41.977092103081844,-87.76333775468102
555304,41.97682641386704,-87.76369799640976
555305,41.97174926740458,-87.78296234889669
555306,41.881666828905246,-87.6792335276108
555307,41.78323094211646,-87.68360386977508
555308,41.78117627283321,-87.68497530090654
555309,41.78016308362564,-87.74249428877232
555310,41.9714940911614,-87.75414938680696
555311,41.779792391269424,-87.71555091243938
555312,41.90999558160536,-87.7263946932147
555313,41.96052691768884,-87.75456012166642
555314,41.976621627865406,-87.65079002624901
555315,41.78654013628589,-87.69101185101525
555316,41.94863676544145,-87.64329880958384
555317,41.97855057390477,-87.77419554926003
555318,41.80405921137489,-87.65600313002996
555319,41.965750973240546,-87.64722597395505
555320,41.68454798292257,-87.55943784438787
555321,41.983497930300295,-87.81173496520576
555322,41.98101618600777,-87.6524781369884
555323,41.88139653305867,-87.67922891167005
555324,41.84493017703618,-87.68563305605339
555325,41.95242042536186,-87.76069850657692
555326,41.6907328208546,-87.59775985404148
555327,41.81672938674739,-87.74353671247593
555328,41.74948805883765,-87.71156212728434
555329,41.74976655623471,-87.71174495070444
555330,41.96881949040671,-87.7614569534512
555331,41.785962986302316,-87.59378909374283
555332,42.00420509709668,-87.81023360053993
555333,41.98249699318577,-87.77062828337334
555334,41.99024418564742,-87.7287143910091
555335,41.997388720502684,-87.7639215192798
555336,41.80953478082604,-87.59245022339383
555337,41.707983016790074,-87.58058693969014
555338,41.70681878627216,-87.58417363247405
555339,41.78398563165928,-87.59937628139605
555340,41.946277383436815,-87.76199450812838
555341,41.776852645414436,-87.71415977371943
555342,41.94587915978271,-87.77636093605435
555343,41.97678194065886,-87.76375755645859
555344,41.95429027701244,-87.75976806002025
555345,41.74571614430701,-87.72651269728253
555346,41.86229574311734,-87.64869765606475
555347,41.8630395483159,-87.70572113575147
555348,41.83383060452804,-87.68502367974561
555349,41.83913933169418,-87.68539358845226
555350,41.93881789990675,-87.73955586794855
555351,41.89953048960094,-87.7642330008934
555352,41.98967433638103,-87.66970350667688
555353,41.9894114954421,-87.66981912469721
555354,41.98732190989624,-87.76835560913969
555355,41.971784317168456,-87.74824940680162
555356,41.80222722522581,-87.72714095502886
555357,41.93832106387163,-87.73614997923805
555358,41.97582834170053,-87.71492012654664
555359,41.836001462552964,-87.66794644723684
555360,41.76830426983262,-87.65527003775831
555361,41.743971417532784,-87.72227212897478
555362,41.80778876909521,-87.72373033158001
555363,41.93530307183164,-87.74443431598301
555364,41.9371259323421,-87.74450714191939
555365,41.74447937628902,-87.62106050932353
555366,41.753262262568825,-87.72214494635895
555367,41.91164375137249,-87.72216001867838
555368,42.00265522860453,-87.76652059702171
555369,41.78221195427721,-87.72116089665138
555370,41.9843699560661,-87.7407533031195
555371,41.967033365264655,-87.76730653294977
555372,41.97038143860125,-87.76770967916065
555373,41.96446967507349,-87.76519711214794
555374,41.84669411701081,-87.68552447711576
555375,41.851852599046715,-87.69096747505459
555377,41.950223529048635,-87.72022330722895
555378,41.98673888422198,-87.74207481918688
555379,41.94886904696633,-87.71234012217985
555380,41.78426144842897,-87.63903803577914
555381,41.98967433638103,-87.66970350667688
555382,41.9894114954421,-87.66981912469721
555383,41.9363390215245,-87.78876458093742
555384,41.794878221573974,-87.60636581430401
555385,41.98967433638103,-87.66970350667688
555386,41.74565617149068,-87.72691545732236
555387,41.74529350327087,-87.72941991840305
555388,41.9242635842671,-87.73587348927046
555390,41.933552735237996,-87.63640530975292
555391,41.96940861791894,-87.64831726369918
555392,41.85783730654414,-87.63366288929045
555393,41.81564657005339,-87.73120780379202
555394,41.980297558293785,-87.78364119800726
555395,41.98748242159205,-87.73815577834559
555396,41.87016261216846,-87.6570045806406
555397,41.94215438626305,-87.77650575319704
555398,41.78016308362564,-87.74249428877232
555399,41.801186542508546,-87.6746521807787
555400,41.79479603555729,-87.75286182457782
555401,41.98345157766568,-87.65285879985176
555402,41.94218159593727,-87.77407319213764
555403,41.970104404789076,-87.73431318463214
555404,41.98220329339053,-87.65276275792995
555405,41.73600656458518,-87.64534181897955
555406,41.80762230193133,-87.72343148406375
555407,41.794878221573974,-87.60636581430401
555408,41.867287162218226,-87.64524694153246
555409,41.794878221573974,-87.60636581430401
555410,41.776903776555976,-87.7109238562444
555411,41.794878221573974,-87.60636581430401
555412,41.78117120079901,-87.68372698896776
555413,41.80751911126073,-87.74307478501997
555414,41.75853237696809,-87.68689254434959
555415,41.784277357108934,-87.74159439078079
555416,41.78022230061536,-87.62028638868955
555417,41.976175401997615,-87.67706580843979
555418,41.973391750410535,-87.64935894890846
555419,41.80483756219442,-87.666988771297
555420,41.975760959521644,-87.77832526825762
555421,41.692742148656684,-87.6100155360676
555422,41.942633120345846,-87.77379912540972
555423,41.9454011539632,-87.72381554738955
555424,41.944223140950825,-87.71984855068779
555425,41.794878221573974,-87.60636581430401
555426,41.968325403548455,-87.71030657679755
555427,41.820991264253614,-87.6457094618911
555428,41.865662909147,-87.62508565260687
555429,41.87400320500793,-87.62883129858857
555430,41.66363658040744,-87.6280382552596
555431,41.98283244348612,-87.76773392037157
555432,41.92927709488504,-87.78456068832375
555433,41.86417869762057,-87.62566863397731
555434,41.973805432419326,-87.75300782514627
555435,41.777119960232454,-87.71113080768667
555436,41.9439701583422,-87.78361494941429
555437,41.741432348015095,-87.70472605323951
555438,41.90870996480475,-87.63027714860037
555439,41.973235372828256,-87.75785022863995
555440,41.971786677025534,-87.74802248741095
555441,41.78573970383903,-87.7046931883918
555442,41.93433218641497,-87.75019665176133
555443,41.84067294241208,-87.65379286776867
555444,41.99042876147561,-87.7111838850233
555445,41.78117120079901,-87.68372698896776
555446,41.938208947168846,-87.73614626193554
555447,41.99598528606219,-87.78763711707087
555448,41.77281783243161,-87.62759139985339
555449,41.98967433638103,-87.66970350667688
555450,41.969439855648325,-87.64807149447668
555451,41.85783254406569,-87.63498324609999
555452,41.975760959521644,-87.77832526825762
555453,41.92702881004102,-87.80551664463724
555454,41.97149603173431,-87.75400074938561
555455,41.77497002594869,-87.64694596182498
555456,41.72197046522736,-87.60334804007711
555457,41.78351390044693,-87.6836123456288
555458,41.97173230792581,-87.78325697548814
555459,41.7932291252634,-87.71840615799475
555460,42.018354453103704,-87.66351715790388
555461,42.005693250732776,-87.65808332698933
555462,41.75119433822187,-87.60536732633038
555463,42.00428829970078,-87.80808643567049
555464,41.91178947417611,-87.72845912901327
555465,41.83413659649227,-87.66579826723586
555466,41.73603016120014,-87.7127409830932
555467,41.92443709426517,-87.79389761515114
555468,41.927037406657846,-87.80476690093414
555469,41.92549134255889,-87.79950949009104
555470,41.77619070348139,-87.64672867382997
555471,41.96688378650425,-87.7327141692965
555472,41.87091213071013,-87.70596959121332
555473,41.85683344805872,-87.73242467336131
555474,41.7872699102395,-87.62454160160652
555475,41.745951667453106,-87.71193638605855
555476,41.857833138758224,-87.63477216234341
555477,41.7832875341084,-87.68360554835785
555478,41.97248936694202,-87.84667045175286
555479,41.74565617149068,-87.72691545732236
555480,41.8156117577373,-87.68183704315706
555481,41.77233618029863,-87.62979895759277
555482,41.97172219155036,-87.75341073540415
555483,41.74581637681214,-87.72641776524712
555484,41.74589473152963,-87.72182916099592
555485,41.74529350327087,-87.72941991840305
555486,41.73540620069781,-87.69210250781799
555487,41.783004545349854,-87.68359721029762
555488,41.78311291275764,-87.6838937742285
555489,41.95699281951846,-87.75741691949844
555490,41.958819269036134,-87.75747437309757
555491,41.783117729972226,-87.68360052903759
555492,41.707849555379966,-87.5808542712488
555493,41.96035487525988,-87.77838903868246
555494,41.77534202071984,-87.68339276434031
555495,41.78463932394361,-87.683935940773
555496,41.73547542470851,-87.69197166645658
555497,41.80318194868681,-87.73065032098295
555498,41.99674138906533,-87.76414877986466
555499,41.83144820082182,-87.71704308675898
555500,41.99198653862805,-87.7859959661036
555501,41.81561109899502,-87.68191213638278
555502,41.81277083966197,-87.6819651221301
555503,41.91866361661778,-87.80227080075142
555504,41.85611315410787,-87.64597064381897
555505,41.79627933622149,-87.72187221728024
555506,41.80204240167932,-87.74408775005476
555507,41.74634381944254,-87.69604709280105
555508,41.98255979253139,-87.81341065782486
555509,41.86421236073966,-87.67140026173566
555510,41.996914929955906,-87.80395490878976
555511,41.95611653274806,-87.741974700264
555512,41.937383058226,-87.710062358026
555513,41.77536714817472,-87.69100599851939
555514,41.956115087092506,-87.75982775995595
555515,41.95523014435149,-87.75733227666494
555516,41.94587915978271,-87.77636093605435
555517,41.918167012228544,-87.80249278677566
555518,41.963538382087044,-87.69463754561727
555519,41.95963867437747,-87.7354770846568
555520,41.68568363122281,-87.60346622555531
555521,41.857080514953715,-87.71070769866985
555522,41.83061039746241,-87.66562901939709
555523,41.777972294013466,-87.601466308474
555524,41.995910440476166,-87.80695793020546
555525,41.93527576544891,-87.73273351430821
555526,41.80244154330281,-87.7275748569527
555527,41.78368442665007,-87.60585474691092
555528,41.9894114954421,-87.66981912469721
555529,41.83916020722939,-87.68537135236096
555530,41.77056904618553,-87.61540598763314
555531,41.933552735237996,-87.63640530975292
555532,41.924258959205396,-87.73626905321629
555533,41.78281620342922,-87.68388599458231
555534,41.98967433638103,-87.66970350667688
555535,41.769148088082225,-87.7251053547272
555536,41.85931622574585,-87.68597944095943
555537,41.995923922764256,-87.78763799175523
555538,41.77715083624876,-87.63189106932082
555539,41.78334412609981,-87.68360722694294
555540,41.94604753876801,-87.77666228934675
555541,41.9454011539632,-87.72381554738955
555542,41.78150573682564,-87.72216578668423
555543,41.86612545458307,-87.624269389384
555544,41.83773521553925,-87.68535750933208
555545,41.99527309941799,-87.75690951527395
555546,41.7842494612437,-87.68362974329244
555547,41.945879675590994,-87.77662742093737
555548,41.982913157433686,-87.73247838923345
555549,41.99725958973328,-87.80991213538141
555550,41.96833788426646,-87.84639490537765
555551,41.794483160971176,-87.6060692624038
555552,41.990245591642896,-87.72850572252918
555553,41.99746561416334,-87.78745272642021
555554,41.835189744358175,-87.68536903536516
555555,41.98542412709861,-87.65335689550481
555556,41.97174926740458,-87.78296234889669
555557,41.86579442371715,-87.67636720343809
555558,41.77556882669983,-87.69092618675103
555559,41.86079843793609,-87.7080925176972
555560,41.81044249290029,-87.67470709011991
555561,41.84680339722658,-87.67584628922114
555562,41.91091560039506,-87.73871932983386
555563,41.99213792884677,-87.80692831441141
555564,41.97789170280638,-87.70980394386288
555565,41.79928185494886,-87.5948746692564
555566,41.799639147568435,-87.70114342543549
555567,41.968755890956565,-87.75397121301813
555568,41.97212505354175,-87.77839670099941
555569,41.972549950357546,-87.77809477304767
555570,41.98291386937221,-87.73241242331639
555571,41.707849555379966,-87.5808542712488
555572,41.77091365249717,-87.6154627964028
555573,41.97248936694202,-87.84667045175286
555574,41.97248936694202,-87.84667045175286
555575,41.759368396460275,-87.66378571586739
555576,41.959484315415224,-87.7339963805613
555577,41.97248936694202,-87.84667045175286
555578,41.97248936694202,-87.84667045175286
555579,41.78564332387561,-87.74148577840491
555580,41.736323323807134,-87.69212993015816
555581,41.974257294525025,-87.75272234960305
555582,41.73549191152418,-87.69107060497649
555583,41.97248936694202,-87.84667045175286
555584,41.96940861791894,-87.64831726369918
555585,41.785626824709674,-87.70469015862778
555586,41.97248936694202,-87.84667045175286
555587,41.97248936694202,-87.84667045175286
555588,41.783400762774725,-87.68360892790739
555589,41.97274694220089,-87.79413656165403
555590,41.86588533713006,-87.62491396907095
555591,41.9561571036796,-87.72170494531612
555592,41.9561571036796,-87.72170494531612
555593,41.9561571036796,-87.72170494531612
555594,41.78564332387561,-87.74148577840491
555595,41.7771065224334,-87.71206539346608
555596,41.776903776555976,-87.7109238562444
555597,41.77689418699281,-87.71152035772593
555598,41.777114244854076,-87.71149056043079
555599,41.84314076975794,-87.67546115886992
555600,41.946672421471995,-87.71301351476538
555601,41.77282069965616,-87.62767196227784
555602,41.995648918797094,-87.78848863863388
555603,41.945930160440895,-87.77665749675211
555604,41.783400762774725,-87.68360892790739
555605,41.91935724527188,-87.77692838052064
555606,41.74447223708227,-87.61464154160075
555607,41.83779489972262,-87.68514875102693
555608,41.92975262539628,-87.73479478507899
555609,41.783395799727046,-87.68390217004675
555610,41.994355968108586,-87.80765304468514
555611,41.76368343968915,-87.65301291320743
555612,41.864391416441975,-87.72949114120482
555613,41.751571060383476,-87.72531971803019
555614,41.78350902793391,-87.6839055909943
555615,41.99674138906533,-87.76414877986466
555616,41.99630114757373,-87.76430327998968
555617,41.96833788426646,-87.84639490537765
555618,41.878049842503025,-87.6298403049682
555619,41.9242635842671,-87.73587348927046
555620,41.86686385716623,-87.65811518540356
555621,41.995648918797094,-87.78848863863388
555622,41.866437434102885,-87.69481056053705
555623,41.877074587616356,-87.7354739683111
555624,41.7403747559488,-87.67547856776676
555625,41.85009242542674,-87.68649134683956
555626,41.942686487206174,-87.7398228804582
555627,42.01774257736492,-87.69416979604195
555628,41.78671364882017,-87.67603529571112
555629,41.772379616505674,-87.64474164191314
555630,41.98295674240724,-87.74896284395253
555631,41.976621627865406,-87.65079002624901
555632,41.8662761927044,-87.7074905174003
555633,41.86441779121621,-87.72762283376369
555634,41.75074194401293,-87.72519086672608
555636,42.015754347748434,-87.7021329135401
555637,41.98553971676785,-87.80978970653288
555638,41.753342152803825,-87.7288155490579
555639,41.89588668323285,-87.76369156686943
555640,41.97536332621493,-87.71614907288038
555641,41.99729642147425,-87.80944569837561
555642,41.966807935127726,-87.7371027100301
555643,41.96807594667447,-87.75276713934565
555644,41.787240178578685,-87.62636282061173
555645,41.8540351299166,-87.66618268233255
555646,41.67402888279649,-87.64192826685509
555647,41.945879675590994,-87.77662742093737
555648,41.996944241661566,-87.76377371678772
555649,41.99670441265818,-87.76416160741755
555650,41.72197046522736,-87.60334804007711
555651,41.74581637681214,-87.72641776524712
555652,41.759368396460275,-87.66378571586739
555653,41.98098496614028,-87.78762425183928
555654,41.960736301027886,-87.75439113227428
555655,41.92712171239347,-87.71353800583445
555656,41.794878221573974,-87.60636581430401
555657,41.83779489972262,-87.68514875102693
555658,41.984673487903464,-87.7681582088322
555659,41.78046100462386,-87.59634921766632
555660,41.97804457951981,-87.71588631092777
555661,41.96940861791894,-87.64831726369918
555662,41.85516253281369,-87.718842970671
555663,41.92712171239347,-87.71353800583445
555664,41.91001191780207,-87.72506044951494
555665,41.857841893289496,-87.68599815329209
555666,41.958895467520435,-87.73775127645197
555667,41.95889881250131,-87.73766151676844
555668,41.958902157277535,-87.7375717575585
555669,41.958888823641686,-87.73793408604263
555670,41.958895467520435,-87.73775127645197
555671,41.95860579026328,-87.73544357386736
555672,41.958323584065056,-87.73543802617428
555673,41.95815363444912,-87.73543249440078
555674,41.957813715989396,-87.73542145299189
555675,41.95963867437747,-87.7354770846568
555676,41.9599786905266,-87.73548681243595
555677,41.96025694756777,-87.73578938327282
555678,41.96020533194151,-87.73549359427355
555679,41.96048362996921,-87.73579633605404
555680,41.74891077888917,-87.69030065333347
555681,41.9716812881012,-87.75777040034306
555682,41.744774426556575,-87.72804066990268
555683,41.979518133174686,-87.70977313964079
555684,41.980069657500735,-87.7098594681128
555685,41.74589473152963,-87.72182916099592
555686,41.73526415296021,-87.70193566861151
555687,41.9093468368061,-87.6302226867139
555688,41.85786177817472,-87.63198658538265
555689,41.770331263554006,-87.66047157407965
555690,41.798867377390216,-87.70630304392931
555691,41.77659014089311,-87.63021719810185
555692,41.74604341993954,-87.70336002240109
555693,41.84033297873856,-87.61577648542837
555694,41.92385106678497,-87.71711868988001
555695,41.987548381516575,-87.7677921845494
555696,41.98967433638103,-87.66970350667688
555697,41.76492936147247,-87.67238105885714
555698,41.83752920288277,-87.68478428957269
555699,41.9454011539632,-87.72381554738955
555700,41.898791020152785,-87.69446182785549
555701,41.78602983945533,-87.76922342224985
555702,41.96499580556059,-87.77458047704347
555703,41.74581637681214,-87.72641776524712
555704,41.857474370967786,-87.68596860468548
555705,41.71261999953546,-87.6597685432398
555706,41.802709426605524,-87.60627322484835
555707,41.945879675590994,-87.77662742093737
555708,41.93655963071691,-87.78869158993204
555709,41.74313299959356,-87.68532924065981
555710,41.9210418124424,-87.71788845158646
555711,41.77550575851762,-87.68369146200213
555712,41.89502986046212,-87.7568873859882
555713,41.75424595980429,-87.6733962336928
555714,41.76086245437784,-87.689404062175
555715,41.95701214702256,-87.74555257215022
555716,41.87748508748594,-87.7011743013172
555717,41.78602983945533,-87.76922342224985
555718,41.776674963350025,-87.7911445977246
555719,41.74529350327087,-87.72941991840305
555720,41.98012486784712,-87.74938352715763
555721,41.97494625751377,-87.77955329866205
555722,41.92466214881832,-87.71958722760357
555723,41.85757610866475,-87.64200897164467
555724,41.960041403819865,-87.725206226604
555725,41.97275313841283,-87.72436899454134
555726,41.784073710712725,-87.5964323610499
555727,41.773719988014335,-87.70557572516606
555728,41.83056545728393,-87.66940996628328
555729,41.83056545728393,-87.66940996628328
555730,41.957793296820505,-87.75403363770937
555731,41.98280757163736,-87.6687610146413
555732,41.913130074435074,-87.74432463621584
555733,41.80616419462133,-87.5918494618862
555734,41.98098496614028,-87.78762425183928
555735,41.958819269036134,-87.75747437309757
555736,41.9561571036796,-87.72170494531612
555737,41.9561571036796,-87.72170494531612
555738,41.9561571036796,-87.72170494531612
555739,41.87729951948115,-87.6812866548963
555740,41.874089501970175,-87.68046753124607
555741,41.867287162218226,-87.64524694153246
555743,41.789896952936104,-87.6961935808507
